date,BBL_ret,KBANK_ret,KKP_ret,KTB_ret,SCB_ret,TISCO_ret,TTB_ret,XLF_ret,EUFN_ret,USDTHB_ret,SET_ret
2022-05-13,-0.023716570354683695,-0.03460556534112032,-0.014337165703427126,-0.013698890639131999,-0.05431207761332144,-0.011142201436171213,-0.0398459401582419,-0.03545137285641505,0.01066982063724433,0.012487298966363462,-0.02812911924464899
2022-05-20,0.01192851923327999,0.01745256880900293,0.014337165703427163,0.02721257310779537,0.03653383494546869,0.0027970654775788615,0.008097216758770101,-0.018360133658486988,0.01927076198193995,-0.010244926741072267,0.024052284131797837
2022-05-27,0.023438761501402852,0.013745960221257203,0.007092299889781828,0.006689051360423203,-0.0044945798950732085,0.002789379728294865,0.016000232553351014,0.07742207575048662,0.06439389940986442,-0.004665135211852251,0.009688305271158463
2022-06-03,0.0,0.0,0.010544809896430415,0.0,-0.004514584339786446,0.011080587032746468,-0.016000232553350896,-0.019875729396732985,-0.02415057709378021,0.0005843474085330055,0.005428439292996119
2022-06-10,0.03788317406763213,0.02027076243441645,-0.06500484433109846,0.05195975331910871,0.009009164234859576,-0.013869966761041389,0.02390553981536239,-0.06946402745462814,-0.07451599704313214,0.009216426131039757,-0.009176112021331033
2022-06-17,0.01109070735296336,0.0033389114074005373,-0.04972340768499942,-0.012738990201722212,-0.05058548691367538,0.002789379728294865,-0.007905307262011444,-0.05043606533128562,-0.020101186894040876,0.01299614770715383,-0.04589135482378178
2022-06-24,-0.022305729142719763,-0.013422865136226661,-0.01581068843138149,-0.012903447418951995,-0.019048395152359347,-0.002789379728294847,-0.02409744931212096,0.04989469893384602,0.026918695571790708,0.01356243315084626,0.005990776061035882
2022-07-01,0.007490546078090288,0.023373226013391837,0.007936709126241639,0.012903447418952139,0.0047961722634930135,-0.011235982566559805,-0.008163128993275672,-0.014326144089599473,-0.028188551103816493,-0.004519266584088068,0.0024893351957378813
2022-07-08,-0.0341586983559658,-0.05425062224662401,-0.01996078506878608,-0.04590981447780962,-0.05659561390399391,-0.022858191119465143,-0.041847267639294555,0.006254025231392697,-0.02248725076283781,0.020926537956541685,-0.009455339275584073
2022-07-15,-0.019493975660150938,-0.024692550206386603,-0.020367347079911988,-0.027212573107795342,-0.04929667523086796,0.0028860416585340847,-0.04367496183428707,-0.009395446381545696,-0.044510794713765074,0.0126446126785086,-0.015851576124706755
2022-07-22,0.03481983052761408,0.0,0.036367611993649324,0.0666914368148645,0.03141630561099463,0.01146141052181618,0.0436749618342872,0.030065510245694857,0.033403150820002676,0.006058808662863396,0.012546735022001036
2022-07-29,0.00757580773178637,0.04196418868245441,0.04272499241498548,0.02547909271349311,0.045347815129205576,0.008510738939114883,0.02531782761680449,0.02889145150754129,0.04307973703793858,-0.010036060385284776,0.015135472146051843
2022-08-05,0.011257035756716266,0.006825985362434244,0.018832914730202578,0.006269595779513572,0.01951270969521968,0.011235982566559735,-0.025317827616804508,-0.00059327567504874,0.011886200044728127,-0.015650167555451466,0.015534494384336687
2022-08-12,0.014815183064629577,0.01351375893366155,0.003724436913784139,0.012422636523638939,0.014388838496183175,0.005571231828666456,0.02531782761680449,0.05402042277499383,0.03962727213997796,-0.01746028383439467,0.013135618845387692
2022-08-19,0.0036696673180050513,0.03300626567891925,0.01841669384216586,0.0,0.0,0.027398864754680202,0.00829880914253005,-0.017016889456430047,-0.05592846685430222,0.01214190531725131,0.0022535916532807117
2022-08-26,0.010929226562932036,0.019293012802100697,0.035846209527517665,0.02439138428695739,0.05105516577094085,0.00539091701816663,0.05623970003147762,-0.03611344997170987,-0.0452566464135267,0.005039212763993953,0.01153281803254276
2022-09-02,-0.01092922656293211,-0.03236513323339218,-0.0035273058487997316,-0.01212140079415708,-0.013667637407360095,-0.005390917018166637,-0.01574849084612102,-0.024922359196639786,-0.010638363459177479,0.02640072163682302,-0.013854209594248091
2022-09-09,-0.003751107898313109,-0.01661738788998262,0.01421075638314019,0.024097486158937892,0.022676801642219805,0.0,0.0160005313648522,0.04372456178700129,0.0533631903446943,-0.009784486000017275,0.019818927373981308
2022-09-16,-0.003724460279642872,-0.006733968318588282,-0.007168542852773549,0.0,-0.06006433000580046,0.01342302333374353,0.0,-0.03856922974861209,0.0012666387270744586,0.014451479598315484,-0.014745973802872037
2022-09-23,0.04736785915784629,0.023373067684764548,0.02135314561789388,0.0059347196486596275,0.03278981956350452,0.007968215483176005,0.007905153608287151,-0.057478628888120845,-0.08586110711276637,0.011573277320400487,0.0008031222734546278
2022-09-30,-0.02888301345474204,-0.05077211247913389,-0.03220310196447822,-0.011904797647281414,-0.04235937162373868,-0.018692203692304524,-0.048396628143428315,-0.02247288252541455,-0.04154077947751276,0.013079742776143113,-0.02620272195476132
2022-10-07,0.010929182232199103,-0.006968670721382069,0.0,0.011904797647281267,0.009569552060234151,0.01338719483049928,0.008230720157926039,0.017306552201149253,0.012147478654645745,-0.014204266121309116,-0.006216143133129955
2022-10-14,-0.0036298273851943803,0.006968670721382044,-0.003643089187015814,-0.011904797647281414,-0.004632570994608166,-0.0026632066213707873,-0.008230720157926086,0.003877182580610487,-0.0042705159975125785,0.01836865753029015,-0.01202394057240497
2022-10-21,0.03220326952789681,0.01379325881734435,0.04635411134659905,0.029500725451567185,0.02871017579250298,0.01849454309672396,0.0640217786294729,0.03734619342513648,0.061547137601384645,0.0047231864844078045,0.019378111669168124
2022-10-28,0.013986211285359137,-0.02426459464523634,0.003478223037470632,0.011560649860629902,-0.004728036945845761,-0.0026212123045716122,0.045462571379469255,0.060277328650992855,0.032335363230162076,-0.010790993996659733,0.009226340939748244
2022-11-04,0.010362637720249545,0.0412430330620099,0.013793425556688813,0.005730729103410402,0.014117767155099851,0.018206033238126983,0.01470620931681605,-0.008223353420348526,0.025009304284756635,0.00585738505754327,0.012529593021938281
2022-11-11,0.0,-0.0033726524397487473,-0.006872930643301504,0.01136372798227204,-0.004683844265938071,0.005141250878224476,-0.007326181638926712,0.056191477630469486,0.07089122887198286,-0.04994839534147206,0.006722699181868002
2022-11-18,-0.020834044173767278,-0.03436771551575137,-0.031526286523980776,-0.017094457085682403,-0.00943392288916174,-0.010309286663159988,0.0,-0.014037309677353836,0.004708510900893993,-0.008888938939973515,-0.012234900789303069
2022-11-25,0.013937606890398335,0.003490372035449518,0.0,0.011428873191797619,0.0,0.005168035784935476,0.014598862053439951,0.020705890371982914,0.0237901185032255,-0.0016755484005442016,0.0021369531937187464
2022-12-02,-0.006944650150918973,-0.006993037141959558,0.0,0.0,-0.004750696674959228,0.0025739830242046706,0.0,-0.004997205483869208,0.010268053775057852,-0.028059028483990823,0.01274514136460224
2022-12-09,-0.0069929567394793005,0.003502665106509964,0.0,0.0,-0.019231442171698015,0.010230185434163234,-0.01459886205344,-0.03974419520276137,-0.00797720785026352,-0.0017261619043280896,-0.011333266739625213
2022-12-16,0.006992956739479374,0.003490372035449518,0.017637137379371507,0.0,0.004842619571765767,0.005076217688575877,0.0,-0.02433072183519182,-0.01610811735487138,0.010141322075675734,-0.0025415295553479146
2022-12-23,0.013841087434287937,0.0034782986859325025,0.03436776688417729,0.01690162717808624,0.014388822599932209,0.00252832068209829,0.007326181638926787,0.013642235082677603,0.02593043870857425,-0.007266038701914472,-0.0009021683578195027
2022-12-30,0.017036277577428646,0.02401491367029651,-0.003384123108011335,-0.011236043284201391,0.018868463830059138,0.0025221542043425854,0.028778762489393397,0.007336486310774233,-0.0028479256125042494,-0.007203603742696086,0.031108240608345772
2023-01-06,0.059033527612563544,0.03660965692198973,0.023451576265325413,0.0333364653866123,0.05455892717598995,0.007528309956320365,0.027973972929075462,0.03392112919608588,0.060859362817531855,-0.015739202605600505,0.0031113981884703826
2023-01-13,-0.0031896706716336943,0.01298713654912786,-0.023451576265325427,-0.03333646538661226,-0.013363307894001114,0.03440135328137515,-0.02797397292907554,0.020700097564013278,0.03584998320194563,-0.027942591127363112,0.004690686065540063
2023-01-20,-0.03247055473380828,-0.07014553184639812,-0.03448609640529748,-0.03448615313566695,-0.027274391991202438,-0.00970873561207196,0.0,-0.021548431723814876,0.00516516773352958,-0.006729136800207725,-0.0026674664042030363
2023-01-27,0.07009246378688432,0.02054873837528058,-0.01413468475023983,0.04572219641986832,0.0,0.0048661502031591974,0.027973972929075462,0.025141095876973024,0.01989348279592517,-0.003046066596817768,0.0024117852837719964
2023-02-03,-0.006172845744579394,-0.024014913670296525,-0.028882881487993877,-0.016901627178086184,-0.03278969112084556,-0.014670172817211282,0.0,0.00933564408447032,-0.002022009271124749,0.008203007136876639,0.004190302156335355
2023-02-10,0.015361139518358737,-0.006968670721382069,-0.007352886658741256,-0.022989523052427376,-0.0438026776501494,0.009804022614052202,-0.03509136435400452,-0.0027369237492454518,-0.005073793252531183,0.015313379306181823,-0.014190835348380627
2023-02-17,-0.02157244107859722,-0.035590952434643,-0.018622506172953912,-0.029500725451567095,-0.012515689479987893,-0.014742264136945328,-0.02898755270339121,-0.002744324489525953,0.015144226670832523,0.024721686216820724,-0.0077798756707173145
2023-02-24,0.021572441078597217,-0.0182820131126026,0.003752377500772503,0.029500725451567185,0.022416750212604752,0.009852216600941797,0.028987552703391168,-0.020264147684604147,-0.023828685891402007,0.009028891630491179,-0.010743675664001766
2023-03-03,-0.030962277982204085,0.029093035190947924,0.0,0.0057969605180268795,0.029128243349783336,0.0,-0.007168412036209837,0.009211246138581935,0.03230962962996019,0.003106425208873243,-0.01674883451628462
2023-03-10,-0.006309156703483001,-0.02540975365748513,0.003738277343606168,-0.01749303860013156,-0.019324355311704833,-0.009852216600941816,-0.0072202786137413,-0.08885690120188813,-0.05882538828714576,0.005156135913752771,-0.0045095431229911906
2023-03-17,-0.028894407781874368,-0.029853113598228082,-0.04580958243890607,-0.011834569370840878,-0.00980388803807838,-0.004962852425358437,-0.021978889731329325,-0.06104227364636568,-0.08806572473116417,-0.016419775275322318,-0.022749220057064694
2023-03-24,-0.0032626992716297556,-0.0037949620506659326,0.015504302041285705,0.0059347196486596275,0.009803888038078443,0.0,0.01470620931681605,0.005273683547456559,0.025562492918096105,-0.011685833572659579,0.017861196019137524
2023-03-31,-0.009852215821472419,0.007575795192473811,-0.027292193347011242,-0.023953176383609803,0.0,0.0,0.03584596057264064,0.036747985479100506,0.04764100736636947,0.002494766826211858,0.010821698884477733
2023-04-07,0.009852215821472271,-0.019048235570277725,0.0,0.006042371370169207,0.009708906279521876,0.004962852425358439,0.013986302409206891,-0.004989231810827545,0.0258657084879914,0.00014647185116741773,-0.020149884408154548
2023-04-14,0.025808009583969716,0.04512051602669785,0.011787891305725533,0.035506732817726434,0.019139519274891333,0.004938241522892997,0.00906553078899138,0.02744126599799121,0.030787474698296718,-0.0034937715263510206,0.009843219734467027
2023-04-21,0.03490700892408662,-0.030653751578076496,0.019343032287582974,0.09673225383512314,0.026463495667042657,-0.0201128078323368,0.06230405038635505,0.010287781173114302,0.0,0.008755412136301361,-0.02177790392576909
2023-04-28,-0.01579817689423742,-0.027615082783133973,-0.0595888960848461,-0.011049833329774293,0.00484250510882287,-0.016483861598821425,-0.027212601831221372,-0.0015065783790818722,-0.0010111194078867257,-0.006258632100655679,-0.018941573483170923
2023-05-05,0.00950900699657915,0.0158732793028176,0.004158071737149451,0.016529233762414334,0.0,0.011019236082349209,0.02047848668913937,-0.025650224202498444,-0.004562500643816997,-0.009017824585311966,0.0027299039628124492
2023-05-12,0.021841529295003482,0.06478452273313769,0.03265590519044397,0.021622522470472843,0.01913943945039912,0.010899342933922104,0.006734115142081905,-0.013389461381981096,-0.019497849866670643,5.928528039126315e-05,0.018128508705613878
2023-05-19,-0.012422431975439591,-0.022388967674744978,-0.008064526563312004,0.0,-0.02398194455922189,0.03462392641561313,0.013333308873387385,0.021706152489858813,0.015424421605170845,0.018419054851798844,-0.030207977276732148
2023-05-26,0.018576143258620434,0.0,0.02004074388179761,0.02116480595145082,-0.009756225097590835,0.007822763290884637,0.04531529054159319,-0.015144680114724056,-0.017499104535293894,0.009227860052416353,0.010473743294445595
2023-06-02,0.00611640584469495,-0.007575832102963387,0.015748366367091406,0.020726125491523004,0.03373816965681269,0.002594047583692219,0.05539875242651538,0.021260828497788115,0.009302363128232034,-0.0042995422209933885,0.00023512779910110653
2023-06-09,-0.00611640584469502,0.0075758321029633,-0.03174864101129432,0.0,0.018779805240584937,0.0025873359074795035,-0.006005924023621778,0.01061438296662834,-1.3577018976116526e-05,0.000664868821528943,0.015494563431806007
2023-06-16,-0.012345750262556592,-0.015209423826704994,-0.016260529639495994,-0.015504243716820236,-0.00934581813250101,-0.002587335907479449,-0.024391578384895196,0.012887759617941828,0.02167703760371199,-0.0006648688215290276,0.002748455284093961
2023-06-23,0.00927373956528745,-0.0038387956952067315,-0.01237131822523059,0.010362724848826324,0.004683919977266049,-0.005194841755013481,-0.018692002800480164,-0.020855923469599254,-0.03242386141598244,0.01506802422296315,-0.03515636209610328
2023-06-30,-0.018634059983256745,-0.003853588853746006,-0.008333346688428571,0.0,-0.0046839199772658975,0.010362935533574459,-0.02547921609089101,0.029196884835704835,0.035556956008442935,0.014563690445754906,-0.0016087405329833148
2023-07-07,-0.02218792989402074,0.0,-0.016878046896293582,-0.01036272484882632,0.018605191702584897,-0.005168093778560914,-0.006472501123637852,-0.003566105873258915,-0.022141229828420327,-0.012429499891017163,-0.008411276091217846
2023-07-14,0.012738936150325389,0.022901808375657813,0.021053321847572606,0.020619283472301842,0.0,0.007742010990827244,0.01290337824351229,0.019458228750243178,0.04889174928755973,-0.01807021985261263,0.018222655790084537
2023-07-21,0.040315646210105735,-0.02677037769287733,0.008298925482667117,0.030153090766111244,0.01826535170869704,0.00512824061101727,0.08004280790640811,0.029062479675036924,0.0176103996389738,-0.010474364646738317,0.00743641352710095
2023-07-28,0.03288790342914021,-0.03149845666833312,-0.08176601930177563,0.00985229417187199,0.004514748438637521,0.017744335212030532,0.0,-0.0017030284003506887,0.004975210255107287,0.007691895909241517,0.009126135386160911
2023-08-04,-0.01183458825513594,-0.024292891614576824,-0.00900911800226321,-0.019802622708477647,-0.0045147484386375255,-0.005037818401495494,0.0,-0.008272858118494457,-0.028185042677925494,0.0030719242782859565,-0.008335236238190283
2023-08-11,0.03221355444388008,0.04800931427027781,0.022372290546398832,0.004987423942608072,0.02237228023858206,0.0025221784035621723,0.03488718535996436,0.00028643682999412166,0.004075462049181638,0.016073754681327504,0.0030663141108754626
2023-08-18,-0.014513888470436782,0.003898660127433067,0.026202511166949556,-0.03030522592759533,0.004414997280466163,0.002515639997933195,0.011363735212949654,-0.02728775642088806,-0.03676318072918549,0.009888387098755901,-0.010503415778596505
2023-08-25,-0.02068021914580374,0.026872938469044944,0.033901410108023076,-0.010309427786821214,0.030371126324423313,0.024815193247546257,-0.005665560889865045,0.0002943924821925058,-0.0026405962603080445,-0.013596771102872024,0.026682770255220735
2023-09-01,0.00891546152829166,-0.019120995266626244,-0.004175274951279017,0.0051679089188273,0.008510733593105328,0.0,-0.034685564781748224,0.02038515900210607,0.015219339485666762,0.0003428169767543338,0.0008393211970681762
2023-09-08,-0.0028552174076133243,0.0,-0.017152149246084776,-0.005167908918827198,-0.017094436264471196,-0.002404453991292068,0.017493118939636346,-0.011306130929596668,-0.025317846003286435,0.017838938332296567,-0.009225824006058637
2023-09-15,0.011940485648422615,0.011606312000058785,-0.013129112370587403,-0.01566605230138418,0.004395607714154235,0.00749052946618961,-0.011628097382370075,0.015333789262266882,0.03206601885467152,0.004144934305113725,-0.0033277348633114325
2023-09-22,-0.014947964314154273,-0.035091289069232826,-0.03587837908569967,-0.010582168937271376,-0.09662693709177868,-0.007490529466189755,-0.011764816458566854,-0.029708918366197178,-0.013542078266409035,0.009457655013827488,-0.012686939496806214
2023-09-29,0.008995543283760577,0.0,0.009091016161359095,0.010582168937271326,-0.009708711891798628,-0.010075681375608462,0.01759580884331595,-0.014664225409794902,-0.008425434070642725,0.012272199673336577,-0.03417805615076479
2023-10-06,0.0,0.007905123348430092,-0.036870457387742875,0.015666052301384313,-0.004889981107431527,0.0050504831295800955,-0.011696013942015361,-0.003926998250689468,0.0015851712139648183,0.010040749511168252,-0.022668642524634998
2023-10-13,0.011869620296056673,0.003929250390892147,0.0139861367407501,0.015424467542302728,0.019417975820448206,0.007528218048365888,0.035718057129367244,0.005132250800599746,-0.010615972597348025,-0.014618394213975896,0.00851455305708105
2023-10-20,-0.01485911693189778,0.011695957806845481,-0.047402206376680994,-0.02061928347230177,-0.04172371397491548,-0.03562704302303561,0.011628002743864075,-0.030884665962297473,-0.024852497015811152,-0.001237012238741872,-0.036072838442354455
2023-10-27,-0.05223902511592253,0.022989501732535594,-0.04976147372300878,-0.010471236371385247,0.0025032252963940508,-0.002594116004857104,-0.0293276092760214,-0.023567548950717727,-0.021565752745155507,-0.0036927555515472036,-0.007978285306646129
2023-11-03,0.0218415426411678,0.011299617405297556,0.02020261835221315,0.005249354596682164,0.0,0.007762052473073712,-0.011976154663573579,0.07146994138138349,0.05014684786475074,-0.007232095801408002,0.022458309782955516
2023-11-10,-0.031350535511426796,-0.015094519576885028,-0.02531774377201407,-0.015831523533953572,-0.025317882809204207,-0.007762052473073753,-0.04308362885027297,0.0038410780844821157,0.002654615805635241,-0.005409645861582977,-0.02149354201020191
2023-11-17,-0.0356601397816695,0.011342266702131534,0.04020633753279022,-0.021506201162693212,0.015267458526258007,0.010336039753044021,-0.01265835848377088,0.031923824221420184,0.05216783025652712,-0.016065726105639666,0.018686328549915567
2023-11-24,0.0,-0.007547364530544099,-0.014888593760776088,-0.016438787815120953,0.002522165212712874,0.015306418096902604,-0.006389868871500258,0.010512931691499399,0.011508767219493456,0.0022420809450773294,-0.013045762879577314
2023-12-01,-0.009950487323475022,-0.01912097956614594,-0.046043878771663105,0.005509783657203948,0.005025033773839332,-0.015306418096902598,-0.006430871097480602,0.022083326439783772,0.01579491155727952,-0.0004820090958957841,-0.012326719709962708
2023-12-08,-0.0033387347239196463,-0.0194937303641273,0.010416715065200942,0.0,-0.005025033773839415,0.005128086889651141,0.006430871097480479,-0.0011065104000953646,0.009746706315314498,-0.004178082673956863,0.0004924721271456757
2023-12-15,0.01658395362711686,0.027186165720802628,0.025576965574234306,0.01634907059623612,0.017478387673867665,0.002554359648445817,0.012738988042168902,0.033209331101962856,0.006284704264073567,-0.006572377900973187,0.0072438747879925896
2023-12-22,-0.009917415932347465,0.007633642037882961,0.0,-0.010869670163595841,0.029270360074887286,-0.0025543596484457983,0.006309239313102331,0.004670699544340898,0.02156407378593057,-0.005606273232859236,0.010056832360183468
2023-12-29,0.03909295959292578,0.026267811604850946,0.015037671810394072,0.005449603725276769,0.019048272619201962,0.020254012582859797,0.049089465838667135,0.006939038789621865,0.003824264770294654,-0.011453563256116938,0.007628706865498794
2024-01-05,-0.006410187935806285,0.0073801934632391954,0.004962997679085348,0.0161729187451961,0.0047058871599584134,0.002503019802337594,0.0,0.00398144519032493,-0.005741740324367078,0.005786593430586712,0.00851678475160145
2024-01-12,-0.03601057462796937,-0.02607240628224858,-0.025064089863778033,-0.016172918745196017,-0.01418453060843437,0.009950267474111823,-0.0242434547458552,-0.003981445190324831,-0.011097803254278919,0.014336163360272436,-0.010156682400536073
2024-01-19,-0.03735556265138781,-0.05427679903614316,-0.025708387607612085,-0.016438787815120953,0.0,-0.032707299859309306,0.036148573459208556,0.008738203109448634,-0.012204306728073875,0.01540082571073447,-0.02218944783965419
2024-01-26,-0.03163720234296667,-0.028284666150371784,0.02061938776192559,-0.11709257756101528,0.004750598368058798,0.0076433964865509725,0.05188475854053708,0.018804555357233056,0.015595019199371861,0.005613283547607088,-0.01044121456822084
2024-02-02,0.0,-0.004106829947815515,0.010152420219985244,0.0,-0.004750598368058944,0.012610616096308891,0.005602238741458717,0.00850202192024447,-0.009230139760698695,-0.012164344602933086,0.011576147085851047
2024-02-09,0.007117431062906142,-0.016597852403059696,0.005037724823289383,-0.006230548388216798,-0.01923134393946626,-0.010075681375608462,0.011111192367793005,0.00256197715074399,-0.009316129554697773,0.014959267800176057,0.003094766406659128
2024-02-16,-0.007117431062906205,0.004175264027180904,-0.02030527046307546,-0.018928005694127,0.004842431947521973,0.002528429983881646,0.03261156602002426,0.013975583342301003,0.016610022859338193,0.005843875722410654,-0.0015136925697154197
2024-02-23,0.01769964323690278,0.03278997632246049,0.025317743772014043,0.037504315459152185,0.08338172171864656,0.010050271194064328,0.005333405301676347,0.01676502112777034,0.01966964592209616,-0.0030568485241785665,0.0085260912567276
2024-03-01,-0.003514955148641671,-0.004040532401780743,0.03922081303904203,-0.006153720260659337,-0.008928710229470798,0.0,-0.016086165304341583,-0.0002478312451447073,0.012275892328261786,-0.0027870271982321157,-0.022217007510173775
2024-03-08,0.0,0.0,0.03774024870843453,-0.012422589504365734,0.017778317888448813,0.014888610638843525,0.005390984193888254,0.008156964807248467,0.025939530685940487,-0.009478247110691092,0.013799132037233262
2024-03-15,-0.028573415354112956,0.012072722217013674,-0.01869213787331951,0.006230548388216806,0.013129280263199136,-0.009901100974991372,-0.01081095892825472,0.004176521343177669,0.018573602101810888,0.007522568058196775,-0.0002741283003648113
2024-03-22,0.010810892406004411,-0.01207272221701367,-0.028710068503361438,0.0,0.0,-0.004987509663852099,0.016172734737031617,0.019084898586673494,0.010714185681170134,0.014739883368457033,-0.0036139217519378214
2024-03-29,-0.0035906173846656157,0.004040532401780863,0.02398190408439943,0.05439412934083604,-0.008733672549044799,-0.005012509656286109,-0.027101849034450173,0.016758622133518176,0.009721756052650903,0.001899499358846354,-0.002247279054497182
2024-04-05,-0.010850121800672083,0.0,-0.023981904084399312,-0.02381071253463183,-0.013245215373132222,-0.005037761537778315,-0.03352266916136478,-0.013143804048240844,0.000879230690495555,0.008707872452876882,-0.001714159343180396
2024-04-12,0.049655776388151676,0.019960676320950325,0.028710068503361347,0.029675693551104717,0.02631728585909999,0.010050271194064328,0.03900211842434625,-0.037000390710586084,-0.03897487922357725,-0.007306251033426984,0.015007748685934755
2024-04-19,-0.006944560142460457,0.0,0.0,-0.0019732693041926513,0.07029247297471936,0.0,-0.008486655006417536,0.007956219465766638,0.0027373730958720993,0.010518275080327261,-0.04714157971452769
2024-04-26,-0.01783408962414966,0.06816262619078363,0.009548663894383828,0.01834906513462929,-0.08112560562367808,0.02389891496707199,0.016901816009127664,0.010837688125034422,0.02296871565039513,0.0057179005193507305,0.02069894065741965
2024-05-03,-0.003683261807874661,0.015384861324361433,0.0,0.018018500695398842,-0.0047058709582062045,0.0025873223774386714,-0.0169018160091278,-0.0066365990831799854,0.007982439911284441,-0.005609258671917726,0.0073118380110390145
2024-05-10,0.025502342986347563,0.01890416866072362,0.019139234646461934,0.0,0.0186920538108359,0.00515464823195648,0.0,0.031078235495741093,0.03898276384283641,-0.00272104859376934,0.0014442820925978045
2024-05-17,0.0,0.003738457940996061,0.0,0.011834454536410383,-0.013986182852629762,0.010230173333043793,-0.005698022889814641,0.01565484923979961,0.02475465820868606,-0.013993976220113618,0.007827025553962776
2024-05-24,0.0035906839312073984,0.0,-0.028848125718999536,0.0,0.004683914158879117,0.0,-0.0057306765045663415,-0.02092822861755132,-0.004985375525322926,0.012139374892757376,-0.013250294338630605
